Area	Perimeter	Solidity	roundness	Compactness
53367	912.246	0.988094797	0.805858365	0.692621691
53370	892.301	0.982818629	0.842333954	0.757167043
53382	897.04	0.974800044	0.833644879	0.755041123
53388	919.291	0.988575132	0.793866543	0.685483289
53404	926.968	0.985877531	0.781005635	0.68477858
53408	904.541	0.988982094	0.820275359	0.700327265
53434	918.473	0.986868594	0.795966449	0.70950273
53434	918.473	0.986868594	0.795966449	0.70950273
53444	944.057	0.983583628	0.753550541	0.663417826
53447	936.493	0.984562955	0.765815454	0.701203638
53473	899.337	0.986259176	0.830805746	0.746624475
53480	916.923	0.986442866	0.799347331	0.695501214
53491	918.605	0.98677317	0.796586553	0.684552631
53495	917.24	0.986901577	0.799018959	0.694939416
53505	921.825	0.984452622	0.79123824	0.695431792
53508	913.333	0.988326561	0.806065407	0.696996859
53527	946.749	0.985383185	0.750434959	0.665329746
53533	920.493	0.98760262	0.793945087	0.695273433
53544	905.381	0.983072008	0.820838888	0.721589595
53562	906.878	0.98446891	0.81840621	0.711863472
53566	921.082	0.979895729	0.793418806	0.728623462
53574	927.901	0.989801574	0.781916994	0.69134241
53576	935.254	0.989235399	0.76969914	0.656622282
53606	917.898	0.987255516	0.799529365	0.718982619
53607	929.682	0.989460667	0.779403807	0.678376874
53607	929.682	0.989460667	0.779403807	0.678376874
53611	939.045	0.985206557	0.763995786	0.672507909
53624	933.414	0.986206643	0.773428995	0.681058764
53639	905.941	0.983101483	0.821278979	0.716089762
53645	913.513	0.987101167	0.807810789	0.695638709
53651	921.453	0.989578722	0.79403804	0.672123112
53663	914.023	0.98801414	0.807180318	0.690417457
53679	913.665	0.989693573	0.808053849	0.691692176
53679	949.603	0.979472301	0.748049134	0.737678409
53679	949.603	0.979472301	0.748049134	0.737678409
53684	902.24	0.987019673	0.828725261	0.71636515
53706	916.002	0.985738671	0.804340298	0.709711619
53709	915.904	0.968899392	0.804557373	0.724599556
53715	962.027	0.985090229	0.729341494	0.676514264
53726	909.042	0.985526919	0.817008309	0.704532675
53743	946.992	0.989141038	0.753076593	0.661705151
53746	912.86	0.986382323	0.810489993	0.682009963
53759	899.51	0.987871883	0.834928054	0.738782095
53763	922.914	0.984309777	0.793178421	0.709061419
53775	888.483	0.991353882	0.856036018	0.734737529
53791	913.861	0.98680976	0.809392535	0.701303428
53795	928.116	0.985220322	0.784778789	0.682412299
53799	927.771	0.98505905	0.785420949	0.695123051
53802	929.21	0.987319472	0.783033846	0.699259892
53811	903.458	0.988573108	0.828447499	0.709929222
53816	920.997	0.987431423	0.797268944	0.688688838
53855	923.149	0.990509647	0.794131251	0.67586332
53862	939.408	0.975354472	0.766979632	0.684246176
53866	961.806	0.983171497	0.731727921	0.676502088
53870	928.608	0.98958429	0.785040383	0.682868124
53929	918.433	0.989414009	0.803410071	0.687751723
53931	915.794	0.986825493	0.808077007	0.718756854
53933	915.68	0.981831753	0.808308201	0.714462749
53937	922.703	0.976323649	0.796109462	0.694122985
53945	915.187	0.990034503	0.809359328	0.691714372
53957	927.991	0.990745671	0.787354167	0.690837168
53966	929.74	0.991038308	0.784525494	0.668438824
53978	924.848	0.982329069	0.793023267	0.71599023
53978	924.848	0.982329069	0.793023267	0.71599023
53983	933.999	0.989624008	0.777631881	0.65893771
54010	914.213	0.990554791	0.812062127	0.693123442
54018	916.231	0.973700813	0.808608684	0.717194752
54037	923.47	0.985734873	0.796261121	0.716045851
54037	920.421	0.972570688	0.801545271	0.698626014
54040	902.148	0.988223246	0.834391023	0.731084309
54040	917.08	0.982920752	0.807440929	0.730523281
54044	944.926	0.984605294	0.760609511	0.672533156
54046	951.099	0.969434978	0.750796036	0.719642205
54049	907.42	0.986277623	0.824861119	0.718214805
54064	893.898	0.97952676	0.850241125	0.774475304
54070	932.991	0.987976904	0.780569046	0.670516315
54082	914.723	0.984400881	0.812238198	0.698116108
54085	940.816	0.986250661	0.767851627	0.67298543
54088	948.654	0.984796897	0.755257597	0.687691453
54095	964.821	0.981778254	0.730253242	0.686108926
54096	935.844	0.988072842	0.776190096	0.673861523
54100	937.493	0.987190249	0.773519135	0.67427272
54113	919.682	0.987067236	0.803963075	0.693221098
54114	914.857	0.987607906	0.812480732	0.717963089
54128	937.48	0.986836828	0.773940942	0.680098402
54130	931.577	0.985364255	0.783809235	0.695201186
54133	919.075	0.986838028	0.80532291	0.729357882
54143	924.812	0.988497983	0.795509311	0.693016151
54147	919.032	0.990415394	0.805606565	0.687838286
54150	940.116	0.986842105	0.769919708	0.685234451
54150	941.398	0.984617063	0.767824176	0.681576395
54154	933.472	0.989204494	0.780976226	0.689822851
54160	929.492	0.973697931	0.787765954	0.75144569
54160	929.492	0.973697931	0.787765954	0.75144569
54165	947.34	0.982959495	0.758432371	0.671123372
54180	951.753	0.984840222	0.75162351	0.675660217
54186	935.38	0.987246292	0.778252989	0.694750782
54187	919.972	0.988308893	0.804555027	0.70428205
54187	919.972	0.988308893	0.804555027	0.70428205
54195	918.682	0.988148418	0.806935218	0.69635983
54195	927.979	0.987500228	0.790847576	0.678884072
54221	922.349	0.987578092	0.800915732	0.691104593
54224	907.212	0.989543223	0.827911363	0.711747029
54261	922.242	0.987641063	0.80169258	0.696286563
54267	905.389	0.988235937	0.831907903	0.749278365
54282	934.728	0.986425339	0.780719812	0.687447446
54287	923.619	0.989284738	0.799686915	0.681874988
54306	926.309	0.955116255	0.79532734	0.702260427
54312	926.03	0.988875335	0.795894579	0.682618507
54313	926.338	0.985716878	0.795380054	0.716981407
54314	925.054	0.969719693	0.79760429	0.713090545
54315	916.474	0.977697376	0.81262345	0.734903487
54318	919.579	0.962982661	0.807189576	0.724497599
54338	913.686	0.987514766	0.817936469	0.719200327
54338	925.712	0.981060538	0.796822752	0.693215691
54340	939.694	0.985098437	0.773315278	0.686566161
54349	929.772	0.987158529	0.790038935	0.685969034
54349	908.396	0.988720915	0.827658149	0.713658556
54358	958.816	0.960151199	0.743023908	0.67383028
54366	933.319	0.989822485	0.784290638	0.674704935
54379	915.524	0.988475451	0.815270286	0.708683301
54385	922.911	0.988261162	0.802360153	0.704510376
54388	941.251	0.978535831	0.771439819	0.679907476
54388	942.313	0.987328904	0.769701951	0.67468554
54390	902.376	0.988316101	0.839370788	0.716027612
54398	927.333	0.987689738	0.794916235	0.682988481
54403	939.604	0.969923337	0.774360157	0.705980607
54413	922.901	0.990750351	0.802790643	0.693186645
54413	923.367	0.988626247	0.801980551	0.683772701
54417	915.508	0.986387036	0.815868512	0.70831174
54421	925.405	0.986978364	0.798569462	0.700512438
54434	946.419	0.984339964	0.763683156	0.671509327
54435	924.191	0.985819841	0.800874787	0.703353999
54438	950.299	0.985892026	0.757515425	0.678355429
54447	915.829	0.990575821	0.815746157	0.704595405
54447	928.902	0.963663717	0.79294675	0.723443556
54455	942.256	0.986753887	0.77074338	0.672567838
54460	915.306	0.987990276	0.816873641	0.707297347
54471	915.945	0.99193284	0.815899036	0.695239893
54471	916.607	0.985151559	0.81472093	0.718031881
54485	948.85	0.971333321	0.760486826	0.681663029
54486	931.932	0.991447704	0.788363195	0.677087055
54488	934.949	0.982562438	0.783312196	0.686585197
54503	918.795	0.988411737	0.811321576	0.712050213
54508	967.731	0.979866254	0.73140985	0.651630803
54515	937.25	0.976936311	0.779857014	0.71735311
54530	943.55	0.989062812	0.769689432	0.670478637
54542	921.999	0.986667631	0.806269113	0.690859315
54556	922.518	0.965541653	0.805568892	0.732044213
54580	930.831	0.985394212	0.791592587	0.736248136
54591	912.897	0.988143938	0.823165867	0.71718395
54592	920.088	0.988770557	0.810363994	0.693003773
54600	915.833	0.988199522	0.818031317	0.698285737
54605	926.444	0.989848636	0.799473236	0.705770163
54608	918.369	0.991790774	0.8136389	0.701752349
54609	922.437	0.986024592	0.806493104	0.730540048
54620	925.689	0.988203792	0.800997856	0.694211467
54625	956.656	0.987240426	0.750049135	0.690802063
54628	943.267	0.986848761	0.771535445	0.679255032
54637	936.34	0.986423297	0.783122237	0.685659134
54643	933.139	0.98612214	0.78859082	0.695122423
54651	924.038	0.987996023	0.804318975	0.713792205
54666	930.268	0.985754472	0.793799822	0.705410762
54672	931.865	0.990345077	0.791168203	0.682362345
54689	911.217	0.990635076	0.827687162	0.709073595
54689	911.217	0.990635076	0.827687162	0.709073595
54704	934.794	0.986955816	0.786678199	0.694331093
54711	927.837	0.987759302	0.798621766	0.707014465
54717	922.315	0.988117381	0.808301898	0.696985545
54722	932.823	0.98806493	0.790266067	0.677705982
54768	930.691	0.992443599	0.794558206	0.672222569
54781	926.351	0.989058804	0.802211107	0.697509885
54781	918.288	0.98909452	0.816360535	0.707727713
54785	933.137	0.985855932	0.790643509	0.687997982
54791	928.894	0.984192847	0.797970388	0.735530132
54792	929.887	0.986212607	0.796281571	0.692438368
54818	920.893	0.987213658	0.812296734	0.707641821
54821	940.045	0.987979383	0.779577919	0.678962016
54825	929.507	0.989531631	0.797412749	0.687711928
54854	932.182	0.988200112	0.793262165	0.676728277
54860	911.589	0.989038725	0.829597654	0.714821626
54860	911.589	0.989038725	0.829597654	0.714821626
54861	912.768	0.985556454	0.82747098	0.730637644
54865	978.982	0.977201888	0.719375817	0.703383276
54878	943.81	0.986535316	0.774174728	0.687553746
54881	913.005	0.988508439	0.827342946	0.711750197
54885	928.343	0.988313466	0.800288541	0.691859278
54888	925.035	0.986484543	0.806066626	0.712610925
54919	937.67	0.987840633	0.784932736	0.681586582
54942	935.192	0.987685836	0.78942843	0.685567359
54949	928.9	0.992378682	0.800261146	0.681705461
54954	917.472	0.97889168	0.820396002	0.760848733
54954	917.472	0.97889168	0.820396002	0.760848733
54960	932.504	0.987157611	0.794246265	0.714136688
54982	916.327	0.989810614	0.822866592	0.709121649
54983	941.046	0.987996622	0.780219122	0.702009432
54987	946.884	0.987358819	0.770683984	0.65901011
54991	906.255	0.984302284	0.841396401	0.741203007
55013	924.981	0.987152111	0.807996666	0.726157806
55017	937.207	0.98743651	0.787110529	0.677430059
55019	931.185	0.985968245	0.797352965	0.677590206
55035	917.6	0.989998381	0.82137603	0.697811456
55039	938.168	0.985478962	0.785812925	0.68888495
55046	946.19	0.986487455	0.772643085	0.702579295
55054	928.326	0.982352836	0.802782163	0.705055174
55080	939.289	0.987238314	0.784522354	0.671357639
55086	940.551	0.991004929	0.782503705	0.688142448
55103	904.195	0.988394619	0.846956111	0.790113968
55106	927.101	0.989246926	0.805665289	0.712097552
55127	928.946	0.991136282	0.802773975	0.681861073
55132	943.285	0.987940149	0.778623944	0.682094075
55136	934.076	0.990158753	0.794110051	0.688032113
55138	925.042	0.990212453	0.809725786	0.687846659
55145	930.03	0.968254526	0.801165223	0.724485451
55145	930.03	0.968254526	0.801165223	0.724485451
55148	939.385	0.989698862	0.785330363	0.685172816
55152	930.392	0.986901439	0.800643524	0.713547833
55175	962.44	0.989065161	0.74852253	0.649189479
55177	927.376	0.970827835	0.806224967	0.74849929
55232	923.946	0.990140189	0.813031654	0.693524191
55241	929.292	0.989769225	0.803835161	0.701662835
55243	919.386	0.987522568	0.821280189	0.71874167
55245	953.409	0.97742432	0.763737908	0.742493447
55246	926.565	0.987894069	0.80864689	0.73004939
55248	929.855	0.990515804	0.802963795	0.693925929
55259	959.642	0.987649687	0.754040011	0.660043609
55261	919.849	0.988692681	0.820720956	0.702273086
55272	938.937	0.990875029	0.787847456	0.680210259
55275	926.543	0.991070948	0.809109791	0.696499578
55277	939.509	0.987441944	0.786959603	0.686191518
55300	930.782	0.9875	0.802119442	0.698870569
55308	964.005	0.981874345	0.747892616	0.690723293
55310	911.785	0.986005883	0.83604304	0.73773438
55314	921.142	0.989995168	0.819203426	0.700457811
55319	933.642	0.990669771	0.797486655	0.698374114
55325	930.973	0.983468136	0.802152821	0.721429463
55333	932.896	0.991382091	0.798964751	0.679127197
55352	915.784	0.987229792	0.829386722	0.72257291
55365	955.489	0.978993157	0.762068104	0.709806083
55374	936.083	0.98477681	0.794121664	0.708149705
55381	914.969	0.989405796	0.831300224	0.731237666
55382	922.802	0.989494372	0.817262262	0.721988625
55388	934.878	0.988771266	0.796371424	0.688649157
55405	935.033	0.985836551	0.796351763	0.692398844
55412	950.15	0.989800475	0.771310679	0.65187098
55423	943.28	0.988337465	0.782742007	0.691305619
55428	928.665	0.989326384	0.807645758	0.689960706
55430	943.99	0.951947517	0.78166372	0.692479541
55459	924.069	0.989561773	0.816155847	0.696195531
55466	956.294	0.984924088	0.762173508	0.666259749
55473	949.798	0.9754009	0.772732211	0.704337911
55474	927.591	0.98771455	0.810188909	0.697114611
55475	971.678	0.984821587	0.738350265	0.697905673
55487	915.307	0.988315551	0.832276326	0.73995939
55488	930.585	0.988844139	0.805187158	0.686190811
55502	932.457	0.986333991	0.802159756	0.710928165
55505	942.35	0.988336895	0.785448114	0.705406219
55532	915.732	0.988500837	0.83217832	0.710677724
55538	943.742	0.988537254	0.783598388	0.677259225
55539	925.316	0.977145572	0.815131688	0.698440901
55547	940.167	0.98683556	0.789696959	0.700134184
55552	954.895	0.983778423	0.765593653	0.682769441
55559	934.184	0.98629529	0.800017404	0.720201645
55573	916.723	0.970877009	0.830993163	0.714307836
55605	955.326	0.986779059	0.765632771	0.67066499
55612	982.961	0.979584647	0.723278914	0.683253807
55616	910.56	0.991673056	0.842931877	0.732813527
55617	920.148	0.986764367	0.825471437	0.706812551
55647	948.511	0.987839949	0.777260999	0.706060904
55654	937.416	0.987245667	0.795868881	0.686318715
55668	920.338	0.988967649	0.825887275	0.715381191
55672	952.751	0.986847237	0.77070444	0.667120441
55689	925.555	0.987288586	0.816911144	0.716737469
55689	925.555	0.987288586	0.816911144	0.716737469
55695	925.046	0.98958796	0.817898503	0.704031983
55701	932.537	0.991367956	0.804897747	0.6892314
55702	944.889	0.987256518	0.784005423	0.688119247
55703	966.607	0.98441283	0.749184145	0.686452497
55703	932.685	0.989027183	0.804671214	0.68712051
55705	932.287	0.987274693	0.805387316	0.724993232
55706	957.611	0.987660012	0.76336736	0.659713871
55718	913.737	0.972356986	0.838615646	0.758115373
55720	922.19	0.978591124	0.823341781	0.714832263
55735	923.024	0.990245896	0.822075836	0.723659402
55736	935.811	0.989156477	0.799777846	0.693111537
55741	938.383	0.985938163	0.79547101	0.703338669
55747	937.638	0.985068561	0.796821356	0.689963895
55749	926.981	0.990600235	0.815277169	0.707306271
55758	936.443	0.989248456	0.79901394	0.68390979
55758	939.249	0.984653964	0.794246974	0.730725961
55760	958.014	0.984324248	0.763464623	0.684309992
55779	924.817	0.98919983	0.819537781	0.729695074
55789	916.971	0.991222927	0.833771871	0.70692291
55798	928.865	0.991136295	0.812686974	0.688012712
55823	942.888	0.989103087	0.789046902	0.68201283
55829	929.625	0.981954094	0.81180949	0.707998527
55838	950.359	0.988773197	0.776898592	0.667523162
55842	929.15	0.960557323	0.812828955	0.740520874
55846	930.567	0.987585768	0.810413452	0.706419595
55847	915.961	0.989405616	0.836480358	0.744734848
55860	941.12	0.988340204	0.792539269	0.680669593
55877	929.728	0.985867532	0.812327441	0.715756805
55878	953.303	0.98965676	0.772660655	0.658837593
55884	950.102	0.985764936	0.777959312	0.702582317
55941	918.733	0.989475732	0.832839774	0.704104017
55953	935.428	0.984169701	0.803549268	0.705842577
55976	945.068	0.9871614	0.787563551	0.681897946
55987	930.964	0.985842827	0.811766802	0.726044497
56056	931.194	0.98832822	0.812365798	0.713328413
56063	938.306	0.986555687	0.800197538	0.68911563
56069	932.592	0.987165041	0.810119905	0.714282715
56104	943.633	0.986947191	0.791767096	0.707816483
56116	956.5	0.983300916	0.770773229	0.706362223
56137	932.009	0.987006822	0.812117467	0.710054785
56154	936.002	0.985659371	0.805447074	0.720988235
56161	936.82	0.992313944	0.804141339	0.683654148
56178	939.382	0.988353272	0.800003099	0.698451064
56192	963.141	0.986499535	0.761210223	0.711842871
56232	941.886	0.989338119	0.796520047	0.704309313
56247	965.918	0.984923303	0.757580364	0.675845881
56248	946.999	0.988246042	0.788166384	0.706828114
56290	933.828	0.964051448	0.811161499	0.772453222
56301	960.988	0.987528941	0.766108081	0.664848202
56305	928.99	0.98082082	0.819850656	0.728263842
56313	926.125	0.988380869	0.825048184	0.722829144
56318	1026.226	0.978184597	0.672002766	0.696339401
56329	1019.436	0.961787355	0.681117397	0.745092699
56334	989.798	0.97659663	0.722582284	0.718541802
56337	942.939	0.991534373	0.796226053	0.677729832
56392	930.097	0.986253454	0.819164031	0.720395392
56404	922.589	0.971929764	0.832728107	0.743651956
56407	935.855	0.975443997	0.809330182	0.722631286
56413	929.481	0.989580227	0.820555624	0.709234393
56413	929.481	0.989580227	0.820555624	0.709234393
56433	948.827	0.979280546	0.787714669	0.702275247
56437	949.365	0.986488376	0.786877905	0.72225832
56437	927.722	0.986798853	0.824020608	0.710268126
56450	961.485	0.985079836	0.767341671	0.691409055
56462	967.154	0.983144698	0.758533659	0.666870981
56476	974.851	0.986790607	0.746787965	0.695880379
56484	926.135	0.988467529	0.827535654	0.710270589
56514	939.837	0.986454879	0.804008859	0.708330012
56522	936.671	0.985064222	0.809567818	0.70115205
56526	945.246	0.982002015	0.795002367	0.71931015
56536	960.439	0.988080674	0.770185554	0.658750208
56539	943.147	0.981596903	0.798728556	0.724415892
56539	943.147	0.981596903	0.798728556	0.724415892
56570	921.703	0.992247246	0.836785297	0.726802532
56596	961.101	0.98786895	0.769941172	0.681753801
56606	933.43	0.987509159	0.816410951	0.719990582
56612	950.496	0.988303481	0.787440549	0.681828938
56612	943.324	0.986306143	0.799459733	0.709908573
56614	932.14	0.988804471	0.818787898	0.70075194
56638	946.024	0.985728706	0.795267921	0.697904925
56688	940.402	0.991482291	0.805515517	0.680845797
56706	924.217	0.989512625	0.834239929	0.716713448
56724	933.793	0.988446861	0.817476891	0.701023324
56731	937.119	0.98757072	0.811784615	0.695640353
56733	923.164	0.990156553	0.836542275	0.739995799
56759	949.722	0.987353443	0.790772581	0.678343127
56761	959.439	0.990610656	0.774863433	0.674817096
56761	959.439	0.990610656	0.774863433	0.674817096
56784	937.059	0.988734307	0.81264707	0.692661005
56821	965.022	0.987710332	0.766733269	0.695782638
56839	954.661	0.988109104	0.783714587	0.709559314
56846	954.252	0.988798052	0.784483145	0.699694264
56849	988.944	0.986944671	0.730447982	0.653702952
56860	958.802	0.987701501	0.777246646	0.685677908
56866	975.289	0.979586915	0.751269734	0.686757832
56872	963.388	0.986248157	0.770026906	0.672383926
56889	951.582	0.986902366	0.789488352	0.700438647
56889	951.582	0.986902366	0.789488352	0.700438647
56899	940.939	0.986545297	0.807591164	0.710614967
56905	958.956	0.973051076	0.777611957	0.702963617
56906	949.645	0.989738417	0.792949175	0.686480765
56915	935.831	0.971030318	0.816660875	0.706676589
56932	952.347	0.984624963	0.788816286	0.717019354
56936	961.62	0.985478148	0.773730723	0.687566066
56978	964.644	0.986358758	0.769454476	0.690337498
56981	1069.916	0.971559617	0.625519087	0.687686324
56987	927.498	0.988602456	0.832452947	0.723167767
57011	942.7	0.988418662	0.806160488	0.705330571
57015	966.209	0.984035209	0.76746192	0.684252737
57016	937.521	0.98679451	0.815163266	0.720245166
57027	946.971	0.991015571	0.799129256	0.692269679
57029	953.664	0.983750496	0.787979362	0.694251467
57029	953.664	0.983750496	0.787979362	0.694251467
57030	962.609	0.987703498	0.773416441	0.658075619
57037	937.725	0.987226309	0.815108739	0.703623224
57055	937.369	0.956977524	0.815985423	0.733771214
57062	947.339	0.987847102	0.798998603	0.696268665
57074	953.638	0.978668679	0.788644136	0.723044228
57104	946.381	0.988865222	0.801206326	0.68857496
57106	945.662	0.984212885	0.802453229	0.707455306
57109	969.163	0.987481196	0.76404822	0.662243068
57109	967.159	0.98457003	0.76721779	0.679270966
57115	957.55	0.988063316	0.782775319	0.673547548
57121	941.078	0.988800028	0.810502622	0.698801798
57126	961.521	0.980131769	0.776472594	0.669218229
57128	957.514	0.986649626	0.783012362	0.67788444
57128	941.454	0.988236922	0.809954596	0.70765926
57134	948.593	0.986633971	0.797893016	0.72695407
57140	971.769	0.984120423	0.760368328	0.707690612
57141	945.44	0.983206291	0.803322175	0.728827119
57150	956.504	0.988412314	0.784969021	0.67950022
57164	918.841	0.983297497	0.850847531	0.757887684
57189	975.783	0.986119254	0.754772158	0.712110697
57193	974.719	0.953296108	0.756473777	0.699074577
57217	948.292	0.98636395	0.799559474	0.691300996
57229	934.644	0.986979167	0.823253483	0.72067665
57230	953.606	0.987592538	0.790852806	0.682684133
57273	946.538	0.985409749	0.803310953	0.736145652
57282	959.521	0.984395944	0.78184213	0.689052848
57283	963.934	0.985513978	0.774713316	0.721464285
57304	946.431	0.978919676	0.803927506	0.719504147
57311	953.118	0.984505179	0.792783326	0.723739915
57349	942.944	0.986428842	0.810520326	0.717100521
57352	967.188	0.984634402	0.770436114	0.693852333
57356	973.845	0.983841641	0.759992038	0.687540601
57366	956.177	0.985263809	0.788474853	0.691703345
57371	905.574	0.985078984	0.879132618	0.765745331
57371	959.093	0.987809707	0.783755933	0.671431197
57385	960.547	0.983091208	0.781575631	0.696758655
57385	951.325	0.989533039	0.796802027	0.693392725
57397	950.739	0.985847031	0.797951396	0.689435716
57410	988.594	0.978040512	0.738178633	0.687103716
57419	942.998	0.986004739	0.811416707	0.728141685
57428	950.056	0.985533113	0.799530703	0.697304191
57431	944.296	0.988655535	0.809356655	0.698487949
57440	964.157	0.988810467	0.776477325	0.687825908
57463	1011.659	0.981300591	0.705553354	0.679530898
57469	944.771	0.982678431	0.809078007	0.737066654
57493	959.576	0.983307394	0.784632116	0.694671447
57500	921.621	0.983040416	0.850693246	0.741043202
57504	954.593	0.959311346	0.792996789	0.722239466
57512	936.819	0.989555911	0.823487392	0.709705917
57517	965.524	0.986434109	0.775318136	0.674043468
57526	943.161	0.988589105	0.812647816	0.699424604
57531	960.364	0.991486428	0.78386278	0.666115272
57534	939.89	0.991418528	0.818427804	0.699421122
57544	939.415	0.989902118	0.819398058	0.703857935
57550	948.049	0.987135506	0.804625187	0.692085369
57551	961.761	0.99177983	0.781858954	0.656763205
57576	952.747	0.982274162	0.797069468	0.69785392
57582	944.376	0.990641021	0.811347171	0.688415193
57585	955.589	0.988532779	0.792459273	0.70493968
57592	989.579	0.98594491	0.739045341	0.679474567
57597	943.978	0.98554122	0.812243008	0.699045835
57615	943.606	0.988572605	0.813137599	0.710088257
57615	954.153	0.98295629	0.79526046	0.698157466
57618	957.302	0.987979904	0.790078258	0.695173126
57656	977.824	0.973787326	0.757762289	0.701887252
57659	955.434	0.957981657	0.7937351	0.698760402
57693	950.577	0.988706471	0.802339886	0.694055609
57737	942.475	0.984147817	0.816816309	0.709535597
57750	946.798	0.97629835	0.809556546	0.730085663
57765	963.255	0.987368385	0.782333807	0.682108972
57775	958.851	0.987252439	0.789673505	0.698280991
57778	937.572	0.988029686	0.825967788	0.713728359
57781	958.226	0.98813168	0.790786081	0.710458657
57783	970.455	0.946719096	0.771008465	0.712531726
57800	932.687	0.99210436	0.834960356	0.70662781
57812	1003.281	0.983113681	0.72174317	0.671741468
57817	952.871	0.989017944	0.800197514	0.689778217
57822	960.638	0.990391038	0.787378314	0.681363575
57827	966.867	0.989205926	0.777332903	0.665893503
57849	938.662	0.987268538	0.825063257	0.744879178
57858	944.532	0.97592983	0.814966823	0.723400788
57860	952.872	0.991432488	0.800790961	0.689135223
57869	945.702	0.99034792	0.813106114	0.6895101
57878	950.746	0.986416702	0.804626563	0.697656881
57879	968.553	0.98931697	0.77532556	0.676397236
57883	970.771	0.990977572	0.771840046	0.658023734
57886	985.808	0.983084814	0.748511932	0.696844367
57886	985.808	0.983084814	0.748511932	0.696844367
57904	966.171	0.98247281	0.779489796	0.678171408
57905	945.761	0.986927325	0.813510434	0.693938577
57948	969.322	0.987609715	0.77501869	0.684935991
57948	970.925	0.983820309	0.772461687	0.68936995
57949	964.495	0.985594258	0.78280907	0.713153133
58051	949.199	0.989297704	0.809664365	0.706038864
58057	961.547	0.988709128	0.789084332	0.683176745
58072	965.068	0.987535074	0.783539358	0.677388466
58098	975.927	0.979829325	0.766542748	0.676487287
58121	933.902	0.988704602	0.837414219	0.723223648
58122	969.626	0.991081934	0.776858478	0.663167536
58138	947.842	0.987783951	0.81320128	0.705689444
58167	968.803	0.980529989	0.778781416	0.687327373
58169	955.238	0.98953797	0.801084411	0.708369548
58170	971.247	0.987103343	0.774906934	0.678560221
58176	950.621	0.986535527	0.808982102	0.706665322
58176	949.025	0.987037665	0.811705362	0.716019949
58182	961.668	0.991293681	0.79058429	0.673311043
58188	967.634	0.986471366	0.780946089	0.697775374
58200	975.344	0.98811545	0.768806799	0.677789081
58222	945.639	0.98758354	0.818175054	0.72020072
58225	950.191	0.987182313	0.810396462	0.697937383
58229	960.382	0.98534563	0.793343326	0.701710935
58233	967.138	0.992162609	0.782351885	0.67327438
58238	971.303	0.987469692	0.775723335	0.685561063
58239	951.842	0.987202088	0.807781765	0.745621656
58239	946.545	0.987620614	0.816847985	0.695384611
58246	962.065	0.990544539	0.790800872	0.687116561
58248	958.961	0.990090259	0.795955873	0.707940356
58264	932.668	0.983840192	0.841697444	0.725399836
58274	983.251	0.978654799	0.757453366	0.681081681
58290	963.96	0.989391496	0.788289775	0.702631494
58303	960.402	0.990587356	0.794318458	0.692111774
58351	953.003	0.989721322	0.807364467	0.700644317
58380	960.731	0.991205134	0.794822854	0.689357957
58386	953.693	0.9924697	0.806680199	0.681386244
58395	979.459	0.987419469	0.764914695	0.688459563
58410	983.302	0.989865781	0.759142359	0.64876196
58419	982.432	0.985442461	0.760604661	0.681237926
58428	968.674	0.98857926	0.782484239	0.683451142
58434	980.706	0.985246759	0.763480265	0.688073137
58454	964.813	0.969708029	0.789110471	0.695183945
58484	956.166	0.983651776	0.803859853	0.714692789
58485	941.636	0.976344696	0.828873492	0.735033975
58485	952.905	0.986422668	0.809384991	0.691326281
58490	945.13	0.989360442	0.822826724	0.712099482
58500	935.208	0.991828015	0.840522423	0.718049351
58515	948.901	0.987544934	0.816648681	0.717251013
58526	977.222	0.988731776	0.770144531	0.665199729
58533	953.599	0.985719338	0.808870643	0.72515816
58542	943.418	0.990323781	0.826549948	0.706828063
58554	977.608	0.985973361	0.769904643	0.67179476
58559	968.672	0.986406361	0.784241866	0.686235517
58566	967.382	0.987538993	0.786428824	0.68719965
58573	960.965	0.98266953	0.79706216	0.745224804
58575	943.964	0.988774477	0.826059438	0.760728977
58604	965.098	0.988413081	0.790668237	0.685338158
58608	964.516	0.990301105	0.791676753	0.669592004
58629	977.866	0.985560113	0.77048406	0.677027346
58635	975.011	0.990205184	0.775082199	0.664159213
58639	954.844	0.988120113	0.808223684	0.692238785
58646	978.805	0.988721234	0.769229448	0.673404177
58667	941.385	0.985155581	0.831896308	0.735970061
58678	960.283	0.986914693	0.799625593	0.703565428
58699	973.9	0.982344278	0.777699527	0.698690355
58706	952.554	0.988033728	0.813042306	0.726829851
58720	978.223	0.988419068	0.771116811	0.691064372
58757	951.819	0.989925027	0.815005872	0.708550916
58778	963.455	0.978394034	0.795722794	0.686715156
58780	954.296	0.989978947	0.811097829	0.693465702
58804	989.481	0.98735665	0.754747728	0.668120012
58811	953.661	0.988337115	0.812606671	0.718128683
58825	966.962	0.976932275	0.790593037	0.701597541
58842	974.928	0.987430988	0.777950927	0.675350054
58846	947.248	0.988742523	0.82413701	0.727640593
58849	959.596	0.986026172	0.803104563	0.747571544
58869	1011.122	0.982361579	0.723584746	0.654605088
58887	946.704	0.991513866	0.825659286	0.712853362
58891	966.204	0.989398878	0.792722401	0.688369127
58891	966.204	0.989398878	0.792722401	0.688369127
58917	971.554	0.983540056	0.7843621	0.723683539
58931	957.164	0.990004368	0.808315604	0.70534046
58932	971.423	0.988277909	0.784773411	0.682057861
